Mean,mu_MLE,mu_MOM,variance,sigma_squared_MLE,sigma_squared_MOM
5.280659999999999,5.214150447423639,6.237434577080956,14.08352022,13.71476207200804,24.137073356096035
5.3015,5.265103579531365,6.3195227353458305,6.096724999999998,5.628893465674078,14.361569665496287
5.3431500000000005,5.332088759157467,6.375892986067897,14.34635775,14.12234555580583,25.11211563324685
5.35088,5.367462775650327,6.400940034747781,27.01124224,27.554459881590525,46.3755008027221
5.354155,5.341417162322762,6.387498000454407,12.277077415000004,12.071665470546384,21.54466721488131
5.38692,5.357318752902674,6.447524062368952,7.82180784,7.4929533885828885,15.964925719292774
5.433999999999998,5.427625628845006,6.534174808549385,10.324599999999998,9.906665794393074,19.04723644974868
5.5808550000000015,5.711424020671991,6.82691092384013,14.125144005,14.373124184637165,25.474043081411327
5.598675,5.61225379840778,6.775027331189475,7.507823174999999,7.48288587778987,16.342167243467838
5.6108,5.58012159841822,6.667742689062305,15.1716032,14.613025363415575,26.208509953560004
5.61165,5.665724908427991,6.804379260840495,11.728348499999996,11.54813757334012,21.450519842706747
5.612145,5.569937933321322,6.723541086798125,7.963633755000001,7.448353171041777,16.262874885659695
5.736225,5.7666827125111375,6.974406342866362,5.3633703750000015,5.211027752694771,15.420535564432713
5.8127,5.832763965988886,7.0595907059402405,9.131751699999999,9.166749511925296,19.11955593243486
5.846489999999998,5.87685491624796,7.1154831874274835,8.66449818,8.683114706085378,18.837274226510136
5.8896,5.8972171081216285,7.153510839473662,8.481024,8.459267682677204,18.77257112325137
5.90121,5.876003595176765,7.0699203025682475,12.64039182,12.001279482965838,22.836890732683397
5.9307,5.905972227321674,7.167596588266523,6.6364532999999994,6.603254041099517,16.425085634665738
5.9404499999999985,5.914353743059086,7.1812713615610075,5.4711544499999984,5.6064613768692215,15.978727438568036
5.956875,5.949583294746977,7.192694169653896,4.020890625,3.8589423323198084,15.333966032866487
5.9575900000000015,5.941609735861374,7.1877127150860725,9.37724666,9.092336614155613,19.04705520600714
6.039495000000001,6.006497499505402,7.2882914811044275,7.990251885000002,7.42722373804509,16.911015976189752
6.0878999999999985,6.1155641778089125,7.291445331732905,17.648822099999993,17.591616511446322,32.5283513346332
6.1131199999999986,6.090685110402838,7.241673500532197,17.966459679999996,17.48345643682853,30.66001931309852
6.18121,6.169004183423783,7.439719106100384,9.82194269,9.524166584917984,19.34816241183581
6.1920600000000015,6.11007665072713,7.346250475493755,11.907331380000002,11.194690020638546,21.47130938455994
6.2092800000000015,6.181088933535904,7.484039816792032,8.742666240000002,8.590851543769569,18.293033450849126
6.2266460000000015,6.193706156924581,7.44369731305355,12.434612062000001,11.955751754583595,22.317708342293173
6.2403,6.201227594647131,7.455030360596298,11.606958000000002,11.257967077210738,21.56108305010933
6.241185,6.1914472895654225,7.465332511423338,10.429020135,10.15037457836765,20.503842547844943
6.24298,6.230034120276402,7.6100738378661745,6.8860069400000015,6.44138360272003,16.860668028643232
6.298705,6.360282103563462,7.575713124705511,24.117741445,24.30774172708357,43.32696753682696
6.3245,6.351174044015398,7.72322375487791,8.791054999999998,8.6252336385286,18.431350922717687
6.4502099999999984,6.392698417328588,7.692328657035419,12.494056769999998,11.891937811662277,22.625740991910337
